pdb,glycam name,glycan,phi site,psi site,phi,psi,B factor(Avg),BFMP ring shape
7t2p.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_G_)-[NAG(2_G_)]-NAG(1_G_)-ASN(212_A_),G FUC 3 C2 C1 NAG 1 O6 C6,G FUC 3 C1 NAG 1 O6 C6 C5,182.165,243.128,"(['FUC(3_G_)', 'NAG(1_G_)'], [58.59, 52.06])","(['3.G', '1.G'], ['1C4', '4C1'])"
1op0.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_B_)-[NAG(2_B_)]-NAG(1_B_)-ASN(35_A_),B FUC 3 C2 C1 NAG 1 O6 C6,B FUC 3 C1 NAG 1 O6 C6 C5,173.923,211.815,"(['FUC(3_B_)', 'NAG(1_B_)'], [41.21, 42.19])","(['3.B', '1.B'], ['1C4', '4C1'])"
7q4e.pdb,DGlcpNAcb1-2DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(7_C_)-[NAG(5_C_)-MAN(4_C_)-[MAN(6_C_)]-BMA(3_C_)-NAG(2_C_)]-NAG(1_C_)-ASN(289_A_),C FUC 7 C2 C1 NAG 1 O6 C6,C FUC 7 C1 NAG 1 O6 C6 C5,182.04,185.268,"(['FUC(7_C_)', 'NAG(1_C_)'], [104.55, 105.54])","(['7.C', '1.C'], ['1C4', '4C1'])"
3bkl.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_B_)-[NAG(2_B_)]-NAG(1_B_)-ASN(109_A_),B FUC 3 C2 C1 NAG 1 O6 C6,B FUC 3 C1 NAG 1 O6 C6 C5,167.565,189.905,"(['FUC(3_B_)', 'NAG(1_B_)'], [51.31, 47.0])","(['3.B', '1.B'], ['1C4', '4C1'])"
5a0b.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_C_)-NAG(1_C_)-ASN(109_A_),C FUC 2 C2 C1 NAG 1 O6 C6,C FUC 2 C1 NAG 1 O6 C6 C5,144.299,192.105,"(['FUC(2_C_)', 'NAG(1_C_)'], [37.73, 38.05])","(['2.C', '1.C'], ['1C4', '4C1'])"
5a0b.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_B_)-NAG(1_B_)-ASN(159_A_),B FUC 2 C2 C1 NAG 1 O6 C6,B FUC 2 C1 NAG 1 O6 C6 C5,174.827,223.016,"(['FUC(2_B_)', 'NAG(1_B_)'], [25.99, 35.34])","(['2.B', '1.B'], ['1C4', '4C1'])"
6cqw.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_C_)-[NAG(2_C_)]-NAG(1_C_)-ASN(350_A_),C FUC 3 C2 C1 NAG 1 O6 C6,C FUC 3 C1 NAG 1 O6 C6 C5,152.22,123.73,"(['FUC(3_C_)', 'NAG(1_C_)'], [111.08, 92.15])","(['3.C', '1.C'], ['1C4', '4C1'])"
7soc.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_B_)-[MAN(5_B_)-[MAN(4_B_)]-BMA(3_B_)-NAG(2_B_)]-NAG(1_B_)-ASN(343_A_),B FUC 6 C2 C1 NAG 1 O6 C6,B FUC 6 C1 NAG 1 O6 C6 C5,156.599,180.927,"(['FUC(6_B_)', 'NAG(1_B_)'], [17.37, 17.85])","(['6.B', '1.B'], ['1C4', '4C1'])"
7md5.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_J_)-NAG(1_J_)-ASN(418_B_),J FUC 2 C2 C1 NAG 1 O6 C6,J FUC 2 C1 NAG 1 O6 C6 C5,134.967,228.329,"(['FUC(2_J_)', 'NAG(1_J_)'], [381.09, 337.94])","(['2.J', '1.J'], ['1C4', '-'])"
7md5.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_D_)-[NAG(2_D_)]-NAG(1_D_)-ASN(255_A_),D FUC 3 C2 C1 NAG 1 O6 C6,D FUC 3 C1 NAG 1 O6 C6 C5,143.17,230.224,"(['FUC(3_D_)', 'NAG(1_D_)'], [327.12, 312.38])","(['3.D', '1.D'], ['1C4', '4C1'])"
7md5.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_F_)-NAG(1_F_)-ASN(418_A_),F FUC 2 C2 C1 NAG 1 O6 C6,F FUC 2 C1 NAG 1 O6 C6 C5,134.929,229.792,"(['FUC(2_F_)', 'NAG(1_F_)'], [371.65, 331.83])","(['2.F', '1.F'], ['-', '4C1'])"
7md5.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_Y_)-[NAG(2_Y_)]-NAG(1_Y_)-ASN(25_B_),Y FUC 3 C2 C1 NAG 1 O6 C6,Y FUC 3 C1 NAG 1 O6 C6 C5,135.271,94.654,"(['FUC(3_Y_)', 'NAG(1_Y_)'], [337.6, 336.67])","(['3.Y', '1.Y'], ['1C4', '4C1'])"
7md5.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_H_)-[NAG(2_H_)]-NAG(1_H_)-ASN(255_B_),H FUC 3 C2 C1 NAG 1 O6 C6,H FUC 3 C1 NAG 1 O6 C6 C5,137.789,231.208,"(['FUC(3_H_)', 'NAG(1_H_)'], [329.49, 278.75])","(['3.H', '1.H'], ['1C4', '4C1'])"
7md5.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_X_)-[NAG(2_X_)]-NAG(1_X_)-ASN(25_A_),X FUC 3 C2 C1 NAG 1 O6 C6,X FUC 3 C1 NAG 1 O6 C6 C5,141.674,97.8201,"(['FUC(3_X_)', 'NAG(1_X_)'], [359.79, 372.62])","(['3.X', '1.X'], ['1C4', '4C1'])"
7oks.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_I_)-NAG(1_I_)-ASN(47_B_),I FUC 2 C2 C1 NAG 1 O6 C6,I FUC 2 C1 NAG 1 O6 C6 C5,154.589,259.408,"(['FUC(2_I_)', 'NAG(1_I_)'], [37.45, 42.81])","(['2.I', '1.I'], ['1C4', '4C1'])"
7oks.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_O_)-NAG(1_O_)-ASN(47_D_),O FUC 2 C2 C1 NAG 1 O6 C6,O FUC 2 C1 NAG 1 O6 C6 C5,160.882,132.514,"(['FUC(2_O_)', 'NAG(1_O_)'], [47.92, 44.61])","(['2.O', '1.O'], ['1C4', '4C1'])"
7oks.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_M_)-NAG(1_M_)-ASN(47_C_),M FUC 2 C2 C1 NAG 1 O6 C6,M FUC 2 C1 NAG 1 O6 C6 C5,154.086,129.606,"(['FUC(2_M_)', 'NAG(1_M_)'], [48.05, 44.42])","(['2.M', '1.M'], ['1C4', '4C1'])"
7oks.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_E_)-NAG(1_E_)-ASN(47_A_),E FUC 2 C2 C1 NAG 1 O6 C6,E FUC 2 C1 NAG 1 O6 C6 C5,156.829,224.779,"(['FUC(2_E_)', 'NAG(1_E_)'], [58.21, 47.39])","(['2.E', '1.E'], ['1C4', '4C1'])"
4hzz.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_B_)-[NAG(2_B_)]-NAG(1_B_)-ASN(146_A_),B FUC 3 C2 C1 NAG 1 O6 C6,B FUC 3 C1 NAG 1 O6 C6 C5,171.142,200.449,"(['FUC(3_B_)', 'NAG(1_B_)'], [28.61, 19.91])","(['3.B', '1.B'], ['1C4', '4C1'])"
4hzz.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_C_)-[NAG(2_C_)]-NAG(1_C_)-ASN(307_A_),C FUC 3 C2 C1 NAG 1 O6 C6,C FUC 3 C1 NAG 1 O6 C6 C5,160.39,92.6677,"(['FUC(3_C_)', 'NAG(1_C_)'], [16.75, 19.94])","(['3.C', '1.C'], ['1C4', '4C1'])"
7yn0.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_R_)-[NAG(2_R_)]-NAG(1_R_)-ASN(719_C_),R FUC 3 C2 C1 NAG 1 O6 C6,R FUC 3 C1 NAG 1 O6 C6 C5,93.0998,119.144,"(['FUC(3_R_)', 'NAG(1_R_)'], [122.64, 124.79])","(['3.R', '1.R'], ['-', '-'])"
7yn0.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_J_)-[NAG(2_J_)]-NAG(1_J_)-ASN(719_B_),J FUC 3 C2 C1 NAG 1 O6 C6,J FUC 3 C1 NAG 1 O6 C6 C5,93.0926,119.149,"(['FUC(3_J_)', 'NAG(1_J_)'], [129.26, 127.82])","(['3.J', '1.J'], ['-', '-'])"
7yn0.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_F_)-[NAG(2_F_)]-NAG(1_F_)-ASN(719_A_),F FUC 3 C2 C1 NAG 1 O6 C6,F FUC 3 C1 NAG 1 O6 C6 C5,93.1404,119.154,"(['FUC(3_F_)', 'NAG(1_F_)'], [128.86, 125.38])","(['3.F', '1.F'], ['-', '-'])"
7ux0.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_B_)-[BMA(3_B_)-NAG(2_B_)]-NAG(1_B_)-ASN(117_A_),B FUC 4 C2 C1 NAG 1 O6 C6,B FUC 4 C1 NAG 1 O6 C6 C5,66.1078,101.275,"(['FUC(4_B_)', 'NAG(1_B_)'], [60.19, 25.46])","(['4.B', '1.B'], ['-', '4C1'])"
8am1.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_B_)-[NAG(2_B_)]-NAG(1_B_)-ASN(241_A_),B FUC 3 C2 C1 NAG 1 O6 C6,B FUC 3 C1 NAG 1 O6 C6 C5,192.298,169.292,"(['FUC(3_B_)', 'NAG(1_B_)'], [108.25, 121.02])","(['3.B', '1.B'], ['O3B', '4C1'])"
8am1.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_C_)-[NAG(2_C_)]-NAG(1_C_)-ASN(341_A_),C FUC 3 C2 C1 NAG 1 O6 C6,C FUC 3 C1 NAG 1 O6 C6 C5,48.0879,90.6695,"(['FUC(3_C_)', 'NAG(1_C_)'], [104.88, 82.7])","(['3.C', '1.C'], ['5S1', '4C1'])"
5dyw.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_D_)-[NAG(2_D_)]-NAG(1_D_)-ASN(57_A_),D FUC 3 C2 C1 NAG 1 O6 C6,D FUC 3 C1 NAG 1 O6 C6 C5,184.594,129.437,"(['FUC(3_D_)', 'NAG(1_D_)'], [80.69, 75.69])","(['3.D', '1.D'], ['1C4', '4C1'])"
4kmx.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_B_)-[NAG(2_B_)]-NAG(1_B_)-ASN(161_A_),B FUC 3 C2 C1 NAG 1 O6 C6,B FUC 3 C1 NAG 1 O6 C6 C5,145.344,168.713,"(['FUC(3_B_)', 'NAG(1_B_)'], [63.2, 40.53])","(['3.B', '1.B'], ['1C4', '-'])"
5nsg.pdb,DGlcpNAcb1-2DManpa1-6DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(7_B_)-[NAG(5_B_)-MAN(4_B_)-BMA(3_B_)-NAG(2_B_)]-NAG(1_B_)-ASN(297_A_),B FUC 7 C2 C1 NAG 1 O6 C6,B FUC 7 C1 NAG 1 O6 C6 C5,183.789,136.742,"(['FUC(7_B_)', 'NAG(1_B_)'], [59.98, 43.26])","(['7.B', '1.B'], ['-', '4C1'])"
7zwi.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_G_)-[NAG(2_G_)]-NAG(1_G_)-ASN(303_D_),G FUC 3 C2 C1 NAG 1 O6 C6,G FUC 3 C1 NAG 1 O6 C6 C5,171.289,193.683,"(['FUC(3_G_)', 'NAG(1_G_)'], [46.34, 52.91])","(['3.G', '1.G'], ['1C4', '4C1'])"
6oej.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_E_)-[BMA(3_E_)-NAG(2_E_)]-NAG(1_E_)-ASN(52_B_),E FUC 4 C2 C1 NAG 1 O6 C6,E FUC 4 C1 NAG 1 O6 C6 C5,164.127,136.08,"(['FUC(4_E_)', 'NAG(1_E_)'], [106.14, 102.37])","(['4.E', '1.E'], ['-', '4C1'])"
6oej.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_D_)-[BMA(3_D_)-NAG(2_D_)]-NAG(1_D_)-ASN(52_H_),D FUC 4 C2 C1 NAG 1 O6 C6,D FUC 4 C1 NAG 1 O6 C6 C5,160.801,126.864,"(['FUC(4_D_)', 'NAG(1_D_)'], [102.36, 96.86])","(['4.D', '1.D'], ['1C4', '4C1'])"
2qqm.pdb,LFucpa1-3[DGlcpNAcb1-4][LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_B_)-[NAG(3_B_)]-[FUC(2_B_)]-NAG(1_B_)-ASN(261_A_),B FUC 4 C2 C1 NAG 1 O6 C6,B FUC 4 C1 NAG 1 O6 C6 C5,178.218,195.722,"(['FUC(4_B_)', 'NAG(1_B_)'], [43.91, 40.7])","(['4.B', '1.B'], ['1C4', '-'])"
6xwe.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_D_)-NAG(1_D_)-ASN(199_A_),D FUC 2 C2 C1 NAG 1 O6 C6,D FUC 2 C1 NAG 1 O6 C6 C5,51.031,129.332,"(['FUC(2_D_)', 'NAG(1_D_)'], [96.95, 100.03])","(['2.D', '1.D'], ['-', '-'])"
5wi8.pdb,DManpa1-6DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(5_H_)-[MAN(4_H_)-BMA(3_H_)-NAG(2_H_)]-NAG(1_H_)-ASN(138_D_),H FUC 5 C2 C1 NAG 1 O6 C6,H FUC 5 C1 NAG 1 O6 C6 C5,110.32,92.1146,"(['FUC(5_H_)', 'NAG(1_H_)'], [99.05, 84.87])","(['5.H', '1.H'], ['1C4', '4C1'])"
5wi8.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_E_)-[BMA(3_E_)-NAG(2_E_)]-NAG(1_E_)-ASN(138_A_),E FUC 4 C2 C1 NAG 1 O6 C6,E FUC 4 C1 NAG 1 O6 C6 C5,110.536,197.192,"(['FUC(4_E_)', 'NAG(1_E_)'], [78.73, 73.82])","(['4.E', '1.E'], ['1C4', '4C1'])"
5wi8.pdb,DManpa1-6DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(5_F_)-[MAN(4_F_)-BMA(3_F_)-NAG(2_F_)]-NAG(1_F_)-ASN(138_B_),F FUC 5 C2 C1 NAG 1 O6 C6,F FUC 5 C1 NAG 1 O6 C6 C5,170.341,153.743,"(['FUC(5_F_)', 'NAG(1_F_)'], [64.03, 55.64])","(['5.F', '1.F'], ['1C4', '4C1'])"
7a0k.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_U_)-NAG(1_U_)-ASN(150_H_),U FUC 2 C2 C1 NAG 1 O6 C6,U FUC 2 C1 NAG 1 O6 C6 C5,178.137,162.569,"(['FUC(2_U_)', 'NAG(1_U_)'], [109.58, 80.7])","(['2.U', '1.U'], ['1C4', '4C1'])"
7a0k.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_M_)-NAG(1_M_)-ASN(150_C_),M FUC 2 C2 C1 NAG 1 O6 C6,M FUC 2 C1 NAG 1 O6 C6 C5,137.558,102.242,"(['FUC(2_M_)', 'NAG(1_M_)'], [113.21, 72.13])","(['2.M', '1.M'], ['1C4', '4C1'])"
7a0k.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_I_)-NAG(1_I_)-ASN(150_A_),I FUC 2 C2 C1 NAG 1 O6 C6,I FUC 2 C1 NAG 1 O6 C6 C5,159.853,160.294,"(['FUC(2_I_)', 'NAG(1_I_)'], [109.5, 60.63])","(['2.I', '1.I'], ['1C4', '4C1'])"
7a0k.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_K_)-NAG(1_K_)-ASN(150_B_),K FUC 2 C2 C1 NAG 1 O6 C6,K FUC 2 C1 NAG 1 O6 C6 C5,140.077,123.864,"(['FUC(2_K_)', 'NAG(1_K_)'], [94.3, 63.08])","(['2.K', '1.K'], ['1C4', '4C1'])"
7a0k.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_T_)-NAG(1_T_)-ASN(150_G_),T FUC 2 C2 C1 NAG 1 O6 C6,T FUC 2 C1 NAG 1 O6 C6 C5,168.544,143.038,"(['FUC(2_T_)', 'NAG(1_T_)'], [102.54, 82.35])","(['2.T', '1.T'], ['1C4', '4C1'])"
7a0k.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_O_)-NAG(1_O_)-ASN(150_D_),O FUC 2 C2 C1 NAG 1 O6 C6,O FUC 2 C1 NAG 1 O6 C6 C5,181.792,152.861,"(['FUC(2_O_)', 'NAG(1_O_)'], [94.96, 76.35])","(['2.O', '1.O'], ['1C4', '4C1'])"
7a0k.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_Q_)-NAG(1_Q_)-ASN(150_E_),Q FUC 2 C2 C1 NAG 1 O6 C6,Q FUC 2 C1 NAG 1 O6 C6 C5,133.941,157.35,"(['FUC(2_Q_)', 'NAG(1_Q_)'], [107.86, 79.76])","(['2.Q', '1.Q'], ['1C4', '4C1'])"
7a0k.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_S_)-NAG(1_S_)-ASN(150_F_),S FUC 2 C2 C1 NAG 1 O6 C6,S FUC 2 C1 NAG 1 O6 C6 C5,143.315,159.357,"(['FUC(2_S_)', 'NAG(1_S_)'], [118.03, 78.95])","(['2.S', '1.S'], ['-', '4C1'])"
5szm.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_B_)-[BMA(3_B_)-NAG(2_B_)]-NAG(1_B_)-ASN(390_A_),B FUC 4 C2 C1 NAG 1 O6 C6,B FUC 4 C1 NAG 1 O6 C6 C5,217.174,259.709,"(['FUC(4_B_)', 'NAG(1_B_)'], [210.61, 134.69])","(['4.B', '1.B'], ['1C4', '4C1'])"
5jlv.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_F_)-[NAG(2_F_)]-NAG(1_F_)-ASN(559_D_),F FUC 3 C2 C1 NAG 1 O6 C6,F FUC 3 C1 NAG 1 O6 C6 C5,169.409,137.177,"(['FUC(3_F_)', 'NAG(1_F_)'], [52.6, 42.62])","(['3.F', '1.F'], ['1C4', '4C1'])"
5jlv.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_E_)-[BMA(3_E_)-NAG(2_E_)]-NAG(1_E_)-ASN(559_C_),E FUC 4 C2 C1 NAG 1 O6 C6,E FUC 4 C1 NAG 1 O6 C6 C5,162.29,136.979,"(['FUC(4_E_)', 'NAG(1_E_)'], [38.71, 38.29])","(['4.E', '1.E'], ['1C4', '4C1'])"
6vfu.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_E_)-NAG(1_E_)-ASN(399_A_),E FUC 2 C2 C1 NAG 1 O6 C6,E FUC 2 C1 NAG 1 O6 C6 C5,117.941,168.916,"(['FUC(2_E_)', 'NAG(1_E_)'], [243.87, 203.04])","(['2.E', '1.E'], ['-', '4C1'])"
6vfu.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_D_)-[BMA(3_D_)-NAG(2_D_)]-NAG(1_D_)-ASN(399_C_),D FUC 4 C2 C1 NAG 1 O6 C6,D FUC 4 C1 NAG 1 O6 C6 C5,201.487,160.073,"(['FUC(4_D_)', 'NAG(1_D_)'], [209.56, 234.57])","(['4.D', '1.D'], ['-', '4C1'])"
3ala.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_a_)-NAG(1_a_)-ASN(592_G_),a FUC 2 C2 C1 NAG 1 O6 C6,a FUC 2 C1 NAG 1 O6 C6 C5,207.711,258.35,"(['FUC(2_a_)', 'NAG(1_a_)'], [66.74, 75.29])","(['2.a', '1.a'], ['-', '-'])"
7sbo.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_S_)-[NAG(2_S_)]-NAG(1_S_)-ASN(1074_B_),S FUC 3 C2 C1 NAG 1 O6 C6,S FUC 3 C1 NAG 1 O6 C6 C5,212.272,259.15,"(['FUC(3_S_)', 'NAG(1_S_)'], [95.29, 78.26])","(['3.S', '1.S'], ['-', '4C1'])"
7sbo.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_d_)-[NAG(2_d_)]-NAG(1_d_)-ASN(1074_C_),d FUC 3 C2 C1 NAG 1 O6 C6,d FUC 3 C1 NAG 1 O6 C6 C5,199.976,254.695,"(['FUC(3_d_)', 'NAG(1_d_)'], [95.04, 84.87])","(['3.d', '1.d'], ['B14', '4C1'])"
7sbo.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_I_)-[NAG(2_I_)]-NAG(1_I_)-ASN(1074_A_),I FUC 3 C2 C1 NAG 1 O6 C6,I FUC 3 C1 NAG 1 O6 C6 C5,166.579,275.0176,"(['FUC(3_I_)', 'NAG(1_I_)'], [82.4, 75.99])","(['3.I', '1.I'], ['3S1', '4C1'])"
1n5m.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_C_)-NAG(1_C_)-ASN(350_A_),C FUC 2 C2 C1 NAG 1 O6 C6,C FUC 2 C1 NAG 1 O6 C6 C5,171.896,125.224,"(['FUC(2_C_)', 'NAG(1_C_)'], [97.96, 83.93])","(['2.C', '1.C'], ['1C4', '4C1'])"
1rf1.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_L_)-[NAG(2_L_)]-NAG(1_L_)-ASN(364_E_),L FUC 3 C2 C1 NAG 1 O6 C6,L FUC 3 C1 NAG 1 O6 C6 C5,292.9323,241.1,"(['FUC(3_L_)', 'NAG(1_L_)'], [64.05, 55.08])","(['3.L', '1.L'], ['1C4', '-'])"
1rf1.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_K_)-[NAG(2_K_)]-NAG(1_K_)-ASN(364_B_),K FUC 3 C2 C1 NAG 1 O6 C6,K FUC 3 C1 NAG 1 O6 C6 C5,170.283,115.087,"(['FUC(3_K_)', 'NAG(1_K_)'], [88.49, 84.0])","(['3.K', '1.K'], ['1C4', '4C1'])"
7t4g.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_v_)-[NAG(2_v_)]-NAG(1_v_)-ASN(371_E_),v FUC 3 C2 C1 NAG 1 O6 C6,v FUC 3 C1 NAG 1 O6 C6 C5,130.299,68.7413,"(['FUC(3_v_)', 'NAG(1_v_)'], [141.16, 119.98])","(['3.v', '1.v'], ['1C4', '4C1'])"
7t4g.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_V_)-[NAG(2_V_)]-NAG(1_V_)-ASN(371_A_),V FUC 3 C2 C1 NAG 1 O6 C6,V FUC 3 C1 NAG 1 O6 C6 C5,146.631,65.8721,"(['FUC(3_V_)', 'NAG(1_V_)'], [140.01, 114.09])","(['3.V', '1.V'], ['1C4', '4C1'])"
7t4g.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_P_)-[NAG(2_P_)]-NAG(1_P_)-ASN(156_A_),P FUC 3 C2 C1 NAG 1 O6 C6,P FUC 3 C1 NAG 1 O6 C6 C5,188.619,200.686,"(['FUC(3_P_)', 'NAG(1_P_)'], [124.95, 103.17])","(['3.P', '1.P'], ['1C4', '4C1'])"
7t4g.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_b_)-[NAG(2_b_)]-NAG(1_b_)-ASN(146_C_),b FUC 3 C2 C1 NAG 1 O6 C6,b FUC 3 C1 NAG 1 O6 C6 C5,183.503,171.601,"(['FUC(3_b_)', 'NAG(1_b_)'], [122.55, 111.43])","(['3.b', '1.b'], ['1C4', '4C1'])"
7t4g.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_i_)-[NAG(2_i_)]-NAG(1_i_)-ASN(371_C_),i FUC 3 C2 C1 NAG 1 O6 C6,i FUC 3 C1 NAG 1 O6 C6 C5,131.332,62.7722,"(['FUC(3_i_)', 'NAG(1_i_)'], [135.77, 120.72])","(['3.i', '1.i'], ['1C4', '4C1'])"
7t4g.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_p_)-[NAG(2_p_)]-NAG(1_p_)-ASN(156_E_),p FUC 3 C2 C1 NAG 1 O6 C6,p FUC 3 C1 NAG 1 O6 C6 C5,189.122,197.284,"(['FUC(3_p_)', 'NAG(1_p_)'], [136.04, 107.31])","(['3.p', '1.p'], ['1C4', '4C1'])"
7t4g.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_d_)-[NAG(2_d_)]-NAG(1_d_)-ASN(212_C_),d FUC 3 C2 C1 NAG 1 O6 C6,d FUC 3 C1 NAG 1 O6 C6 C5,185.585,248.029,"(['FUC(3_d_)', 'NAG(1_d_)'], [83.17, 69.49])","(['3.d', '1.d'], ['1C4', '4C1'])"
7t4g.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_o_)-[NAG(2_o_)]-NAG(1_o_)-ASN(146_E_),o FUC 3 C2 C1 NAG 1 O6 C6,o FUC 3 C1 NAG 1 O6 C6 C5,183.687,167.739,"(['FUC(3_o_)', 'NAG(1_o_)'], [117.83, 107.53])","(['3.o', '1.o'], ['1C4', '4C1'])"
7t4g.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_O_)-[NAG(2_O_)]-NAG(1_O_)-ASN(146_A_),O FUC 3 C2 C1 NAG 1 O6 C6,O FUC 3 C1 NAG 1 O6 C6 C5,183.536,166.619,"(['FUC(3_O_)', 'NAG(1_O_)'], [118.58, 105.45])","(['3.O', '1.O'], ['1C4', '4C1'])"
7t4g.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_Q_)-[NAG(2_Q_)]-NAG(1_Q_)-ASN(212_A_),Q FUC 3 C2 C1 NAG 1 O6 C6,Q FUC 3 C1 NAG 1 O6 C6 C5,189.361,246.889,"(['FUC(3_Q_)', 'NAG(1_Q_)'], [83.81, 69.76])","(['3.Q', '1.Q'], ['1C4', '4C1'])"
