pdb,glycam name,glycan,phi site,psi site,phi,psi,B factor(Avg),BFMP ring shape
4iib.pdb,DManpa1-3DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcx1-,MAN(5_O_)-MAN(4_O_)-[MAN(6_O_)]-BMA(3_O_)-NAG(2_O_)-NAG(1_O_),O MAN 6 C2 C1 BMA 3 O3 C3,O MAN 6 C1 BMA 3 O3 C3 C4,193.755,139.921,"(['MAN(6_O_)', 'BMA(3_O_)'], [39.05, 28.44])","(['6.O', '3.O'], ['4C1', '4C1'])"
7uny.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_E_)-[MAN(4_E_)]-BMA(3_E_)-NAG(2_E_)-NAG(1_E_)-ASN(74_A_),E MAN 4 C2 C1 BMA 3 O3 C3,E MAN 4 C1 BMA 3 O3 C3 C4,108.976,293.2078,"(['MAN(4_E_)', 'BMA(3_E_)'], [279.45, 313.56])","(['4.E', '3.E'], ['1S3', '4C1'])"
7uny.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_J_)-[MAN(4_J_)]-BMA(3_J_)-NAG(2_J_)-NAG(1_J_)-ASN(88_D_),J MAN 4 C2 C1 BMA 3 O3 C3,J MAN 4 C1 BMA 3 O3 C3 C4,271.5431,127.704,"(['MAN(4_J_)', 'BMA(3_J_)'], [261.12, 214.81])","(['4.J', '3.J'], ['4C1', '4C1'])"
7uny.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_H_)-[MAN(4_H_)]-BMA(3_H_)-NAG(2_H_)-NAG(1_H_)-ASN(74_D_),H MAN 4 C2 C1 BMA 3 O3 C3,H MAN 4 C1 BMA 3 O3 C3 C4,223.043,136.563,"(['MAN(4_H_)', 'BMA(3_H_)'], [292.66, 324.14])","(['4.H', '3.H'], ['4C1', '4C1'])"
7uny.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_G_)-[MAN(4_G_)]-BMA(3_G_)-NAG(2_G_)-NAG(1_G_)-ASN(88_A_),G MAN 4 C2 C1 BMA 3 O3 C3,G MAN 4 C1 BMA 3 O3 C3 C4,259.389,147.485,"(['MAN(4_G_)', 'BMA(3_G_)'], [237.45, 198.2])","(['4.G', '3.G'], ['4C1', '4C1'])"
1p8j.pdb,DGalpb1-4DGlcpNAcb1-2[DGalpb1-4DGlcpNAcb1-4]DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpb1-6]DGlcpNAcb1-ASN,FUL(11_I_)-[NAG(10_I_)-MAN(9_I_)-[GAL(8_I_)-NAG(7_I_)-[GAL(6_I_)-NAG(5_I_)]-MAN(4_I_)]-BMA(3_I_)-NAG(2_I_)]-NAG(1_I_)-ASN(440_A_),I MAN 4 C2 C1 BMA 3 O3 C3,I MAN 4 C1 BMA 3 O3 C3 C4,206.513,121.119,"(['MAN(4_I_)', 'BMA(3_I_)'], [53.23, 54.34])","(['4.I', '3.I'], ['4C1', '-'])"
3zyr.pdb,DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcx1-,NAG(7_D_)-MAN(6_D_)-[NAG(5_D_)-MAN(4_D_)]-BMA(3_D_)-NAG(2_D_)-NAG(1_D_),D MAN 4 C2 C1 BMA 3 O3 C3,D MAN 4 C1 BMA 3 O3 C3 C4,191.431,128.006,"(['MAN(4_D_)', 'BMA(3_D_)'], [12.89, 10.4])","(['4.D', '3.D'], ['4C1', '4C1'])"
3zyr.pdb,DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,NAG(7_C_)-MAN(6_C_)-[NAG(5_C_)-MAN(4_C_)]-BMA(3_C_)-NAG(2_C_)-NAG(1_C_)-ASN(299_A_),C MAN 4 C2 C1 BMA 3 O3 C3,C MAN 4 C1 BMA 3 O3 C3 C4,194.404,126.517,"(['MAN(4_C_)', 'BMA(3_C_)'], [12.7, 10.72])","(['4.C', '3.C'], ['4C1', '4C1'])"
4qgt.pdb,DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(8_D_)-[NAG(7_D_)-MAN(6_D_)-[NAG(5_D_)-MAN(4_D_)]-BMA(3_D_)-NAG(2_D_)]-NAG(1_D_)-ASN(297_B_),D MAN 4 C2 C1 BMA 3 O3 C3,D MAN 4 C1 BMA 3 O3 C3 C4,196.687,130.288,"(['MAN(4_D_)', 'BMA(3_D_)'], [112.25, 99.33])","(['4.D', '3.D'], ['4C1', '4C1'])"
5djx.pdb,DGalpb1-4DGlcpNAcb1-2DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(8_H_)-[GAL(6_H_)-NAG(5_H_)-MAN(4_H_)-[MAN(7_H_)]-BMA(3_H_)-NAG(2_H_)]-NAG(1_H_)-ASN(297_B_),H MAN 7 C2 C1 BMA 3 O3 C3,H MAN 7 C1 BMA 3 O3 C3 C4,187.243,124.186,"(['MAN(7_H_)', 'BMA(3_H_)'], [64.6, 52.52])","(['7.H', '3.H'], ['2SO', '-'])"
5djx.pdb,DGalpb1-4DGlcpNAcb1-2DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(8_J_)-[GAL(6_J_)-NAG(5_J_)-MAN(4_J_)-[MAN(7_J_)]-BMA(3_J_)-NAG(2_J_)]-NAG(1_J_)-ASN(297_E_),J MAN 7 C2 C1 BMA 3 O3 C3,J MAN 7 C1 BMA 3 O3 C3 C4,244.84699999999998,125.922,"(['MAN(7_J_)', 'BMA(3_J_)'], [66.42, 43.77])","(['7.J', '3.J'], ['4C1', '4C1'])"
5djx.pdb,DGalpb1-4DGlcpNAcb1-2DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(8_I_)-[GAL(6_I_)-NAG(5_I_)-MAN(4_I_)-[MAN(7_I_)]-BMA(3_I_)-NAG(2_I_)]-NAG(1_I_)-ASN(297_D_),I MAN 7 C2 C1 BMA 3 O3 C3,I MAN 7 C1 BMA 3 O3 C3 C4,199.953,119.592,"(['MAN(7_I_)', 'BMA(3_I_)'], [48.14, 38.24])","(['7.I', '3.I'], ['-', '4C1'])"
5djx.pdb,DGalpb1-4DGlcpNAcb1-2DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(8_G_)-[GAL(6_G_)-NAG(5_G_)-MAN(4_G_)-[MAN(7_G_)]-BMA(3_G_)-NAG(2_G_)]-NAG(1_G_)-ASN(297_A_),G MAN 7 C2 C1 BMA 3 O3 C3,G MAN 7 C1 BMA 3 O3 C3 C4,200.808,124.457,"(['MAN(7_G_)', 'BMA(3_G_)'], [59.82, 39.27])","(['7.G', '3.G'], ['4C1', '4C1'])"
5fyk.pdb,DManpa1-2DManpa1-3[DManpa1-6DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(7_S_)-MAN(6_S_)-[MAN(5_S_)-MAN(4_S_)]-BMA(3_S_)-NAG(2_S_)-NAG(1_S_)-ASN(355_G_),S MAN 4 C2 C1 BMA 3 O3 C3,S MAN 4 C1 BMA 3 O3 C3 C4,202.016,148.373,"(['MAN(4_S_)', 'BMA(3_S_)'], [249.02, 219.58])","(['4.S', '3.S'], ['4C1', '4C1'])"
5fyk.pdb,DManpa1-2DManpa1-3[DManpa1-6DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(7_R_)-MAN(6_R_)-[MAN(5_R_)-MAN(4_R_)]-BMA(3_R_)-NAG(2_R_)-NAG(1_R_)-ASN(339_G_),R MAN 4 C2 C1 BMA 3 O3 C3,R MAN 4 C1 BMA 3 O3 C3 C4,67.3339,123.322,"(['MAN(4_R_)', 'BMA(3_R_)'], [208.01, 209.73])","(['4.R', '3.R'], ['4C1', '4C1'])"
5fyk.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_O_)-[MAN(4_O_)]-BMA(3_O_)-NAG(2_O_)-NAG(1_O_)-ASN(295_G_),O MAN 4 C2 C1 BMA 3 O3 C3,O MAN 4 C1 BMA 3 O3 C3 C4,295.7713,163.651,"(['MAN(4_O_)', 'BMA(3_O_)'], [198.21, 199.9])","(['4.O', '3.O'], ['4C1', '4C1'])"
5fyk.pdb,DManpa1-3[DManpa1-6]DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_C_)-[MAN(5_C_)]-MAN(4_C_)-[MAN(7_C_)]-BMA(3_C_)-NAG(2_C_)-NAG(1_C_)-ASN(88_G_),C MAN 7 C2 C1 BMA 3 O3 C3,C MAN 7 C1 BMA 3 O3 C3 C4,209.593,143.499,"(['MAN(7_C_)', 'BMA(3_C_)'], [125.06, 118.82])","(['7.C', '3.C'], ['4C1', '4C1'])"
5fyk.pdb,DManpa1-2DManpa1-6[DManpa1-3]DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_W_)-MAN(5_W_)-[MAN(7_W_)]-MAN(4_W_)-[MAN(8_W_)]-BMA(3_W_)-NAG(2_W_)-NAG(1_W_)-ASN(386_G_),W MAN 8 C2 C1 BMA 3 O3 C3,W MAN 8 C1 BMA 3 O3 C3 C4,188.682,119.074,"(['MAN(8_W_)', 'BMA(3_W_)'], [227.36, 209.09])","(['8.W', '3.W'], ['4C1', '4C1'])"
5fyk.pdb,DManpa1-6DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_b_)-MAN(4_b_)-[MAN(6_b_)]-BMA(3_b_)-NAG(2_b_)-NAG(1_b_)-ASN(72_V_),b MAN 6 C2 C1 BMA 3 O3 C3,b MAN 6 C1 BMA 3 O3 C3 C4,154.459,115.24,"(['MAN(6_b_)', 'BMA(3_b_)'], [243.73, 255.33])","(['6.b', '3.b'], ['4C1', '4C1'])"
5fyk.pdb,DManpa1-2DManpa1-3DManpa1-6[DManpa1-2DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_P_)-MAN(5_P_)-MAN(4_P_)-[MAN(8_P_)-MAN(7_P_)]-BMA(3_P_)-NAG(2_P_)-NAG(1_P_)-ASN(301_G_),P MAN 7 C2 C1 BMA 3 O3 C3,P MAN 7 C1 BMA 3 O3 C3 C4,190.978,96.3433,"(['MAN(7_P_)', 'BMA(3_P_)'], [195.42, 189.22])","(['7.P', '3.P'], ['4C1', '4C1'])"
5fyk.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_T_)-BMA(3_T_)-NAG(2_T_)-NAG(1_T_)-ASN(362_G_),T MAN 4 C2 C1 BMA 3 O3 C3,T MAN 4 C1 BMA 3 O3 C3 C4,172.597,102.663,"(['MAN(4_T_)', 'BMA(3_T_)'], [215.4, 199.19])","(['4.T', '3.T'], ['4C1', '4C1'])"
5fyk.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_K_)-BMA(3_K_)-NAG(2_K_)-NAG(1_K_)-ASN(241_G_),K MAN 4 C2 C1 BMA 3 O3 C3,K MAN 4 C1 BMA 3 O3 C3 C4,251.659,145.324,"(['MAN(4_K_)', 'BMA(3_K_)'], [173.87, 167.9])","(['4.K', '3.K'], ['4C1', '4C1'])"
5fyk.pdb,DManpa1-3DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_X_)-MAN(4_X_)-[MAN(6_X_)]-BMA(3_X_)-NAG(2_X_)-NAG(1_X_)-ASN(392_G_),X MAN 6 C2 C1 BMA 3 O3 C3,X MAN 6 C1 BMA 3 O3 C3 C4,233.576,346.0757,"(['MAN(6_X_)', 'BMA(3_X_)'], [195.47, 199.2])","(['6.X', '3.X'], ['4C1', '4C1'])"
5fyk.pdb,DManpa1-2DManpa1-2DManpa1-3[DManpa1-3[DManpa1-6]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(9_F_)-[MAN(8_F_)]-MAN(7_F_)-[MAN(6_F_)-MAN(5_F_)-MAN(4_F_)]-BMA(3_F_)-NAG(2_F_)-NAG(1_F_)-ASN(156_G_),F MAN 4 C2 C1 BMA 3 O3 C3,F MAN 4 C1 BMA 3 O3 C3 C4,224.141,1.39417,"(['MAN(4_F_)', 'BMA(3_F_)'], [201.87, 190.94])","(['4.F', '3.F'], ['4C1', '4C1'])"
5fyk.pdb,DManpa1-2DManpa1-2DManpa1-3[DManpa1-2DManpa1-3[DManpa1-6]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(10_Q_)-[MAN(9_Q_)-MAN(8_Q_)]-MAN(7_Q_)-[MAN(6_Q_)-MAN(5_Q_)-MAN(4_Q_)]-BMA(3_Q_)-NAG(2_Q_)-NAG(1_Q_)-ASN(332_G_),Q MAN 4 C2 C1 BMA 3 O3 C3,Q MAN 4 C1 BMA 3 O3 C3 C4,175.279,92.5683,"(['MAN(4_Q_)', 'BMA(3_Q_)'], [107.99, 118.79])","(['4.Q', '3.Q'], ['4C1', '4C1'])"
5fyk.pdb,DManpa1-2DManpa1-2DManpa1-3[DManpa1-3[DManpa1-6]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(9_M_)-[MAN(8_M_)]-MAN(7_M_)-[MAN(6_M_)-MAN(5_M_)-MAN(4_M_)]-BMA(3_M_)-NAG(2_M_)-NAG(1_M_)-ASN(262_G_),M MAN 4 C2 C1 BMA 3 O3 C3,M MAN 4 C1 BMA 3 O3 C3 C4,231.865,106.978,"(['MAN(4_M_)', 'BMA(3_M_)'], [147.65, 139.9])","(['4.M', '3.M'], ['4C1', '4C1'])"
5fyk.pdb,DManpa1-2DManpa1-2DManpa1-3[DManpa1-3DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(8_N_)-MAN(7_N_)-[MAN(6_N_)-MAN(5_N_)-MAN(4_N_)]-BMA(3_N_)-NAG(2_N_)-NAG(1_N_)-ASN(276_G_),N MAN 4 C2 C1 BMA 3 O3 C3,N MAN 4 C1 BMA 3 O3 C3 C4,238.48000000000002,286.2408,"(['MAN(4_N_)', 'BMA(3_N_)'], [176.09, 169.09])","(['4.N', '3.N'], ['4C1', '-'])"
6oml.pdb,DManpa1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_A_)-[MAN(5_A_)-MAN(4_A_)]-BMA(3_A_)-NAG(2_A_)-NAG(1_A_)-ASN(56_Y_),A MAN 4 C2 C1 BMA 3 O3 C3,A MAN 4 C1 BMA 3 O3 C3 C4,210.694,155.904,"(['MAN(4_A_)', 'BMA(3_A_)'], [99.15, 91.45])","(['4.A', '3.A'], ['4C1', '-'])"
4x8x.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_C_)-BMA(3_C_)-NAG(2_C_)-NAG(1_C_)-ASN(18_A_),C MAN 4 C2 C1 BMA 3 O3 C3,C MAN 4 C1 BMA 3 O3 C3 C4,257.027,126.63,"(['MAN(4_C_)', 'BMA(3_C_)'], [110.71, 114.6])","(['4.C', '3.C'], ['-', '-'])"
4x8x.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_F_)-BMA(3_F_)-NAG(2_F_)-NAG(1_F_)-ASN(291_B_),F MAN 4 C2 C1 BMA 3 O3 C3,F MAN 4 C1 BMA 3 O3 C3 C4,266.635,172.408,"(['MAN(4_F_)', 'BMA(3_F_)'], [119.25, 115.57])","(['4.F', '3.F'], ['-', '4C1'])"
4x8x.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_D_)-BMA(3_D_)-NAG(2_D_)-NAG(1_D_)-ASN(291_A_),D MAN 4 C2 C1 BMA 3 O3 C3,D MAN 4 C1 BMA 3 O3 C3 C4,225.354,152.41,"(['MAN(4_D_)', 'BMA(3_D_)'], [120.39, 105.73])","(['4.D', '3.D'], ['4C1', '4C1'])"
6tcv.pdb,DManpa1-2DManpa1-2DManpa1-3[DManpa1-2DManpa1-3[DManpa1-2DManpa1-6]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(11_A_)-MAN(10_A_)-[MAN(9_A_)-MAN(8_A_)]-MAN(7_A_)-[MAN(6_A_)-MAN(5_A_)-MAN(4_A_)]-BMA(3_A_)-NAG(2_A_)-NAG(1_A_)-ASN(501_B_),A MAN 4 C2 C1 BMA 3 O3 C3,A MAN 4 C1 BMA 3 O3 C3 C4,196.775,144.889,"(['MAN(4_A_)', 'BMA(3_A_)'], [17.75, 15.66])","(['4.A', '3.A'], ['4C1', '4C1'])"
2c6g.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_D_)-BMA(3_D_)-NAG(2_D_)-NAG(1_D_)-ASN(638_A_),D MAN 4 C2 C1 BMA 3 O3 C3,D MAN 4 C1 BMA 3 O3 C3 C4,196.65,128.917,"(['MAN(4_D_)', 'BMA(3_D_)'], [76.3, 70.91])","(['4.D', '3.D'], ['4C1', '-'])"
4l4j.pdb,DGlcpNAcb1-2DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(7_C_)-[NAG(5_C_)-MAN(4_C_)-[MAN(6_C_)]-BMA(3_C_)-NAG(2_C_)]-NAG(1_C_)-ASN(297_A_),C MAN 6 C2 C1 BMA 3 O3 C3,C MAN 6 C1 BMA 3 O3 C3 C4,198.222,118.934,"(['MAN(6_C_)', 'BMA(3_C_)'], [72.35, 41.07])","(['6.C', '3.C'], ['4C1', '4C1'])"
5t3z.pdb,DGlcpNAcb1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_R_)-[NAG(5_R_)-MAN(4_R_)]-BMA(3_R_)-NAG(2_R_)-NAG(1_R_)-ASN(301_G_),R MAN 4 C2 C1 BMA 3 O3 C3,R MAN 4 C1 BMA 3 O3 C3 C4,174.99,91.0627,"(['MAN(4_R_)', 'BMA(3_R_)'], [245.62, 231.45])","(['4.R', '3.R'], ['4C1', '4C1'])"
5t3z.pdb,DManpa1-2DManpa1-3DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_T_)-MAN(5_T_)-MAN(4_T_)-[MAN(7_T_)]-BMA(3_T_)-NAG(2_T_)-NAG(1_T_)-ASN(363_G_),T MAN 7 C2 C1 BMA 3 O3 C3,T MAN 7 C1 BMA 3 O3 C3 C4,55.4209,144.401,"(['MAN(7_T_)', 'BMA(3_T_)'], [237.6, 243.21])","(['7.T', '3.T'], ['4C1', '4C1'])"
5t3z.pdb,DManpa1-2DManpa1-2DManpa1-3[DManpa1-2DManpa1-6[DManpa1-3]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(9_S_)-MAN(8_S_)-[MAN(10_S_)]-MAN(7_S_)-[MAN(6_S_)-MAN(5_S_)-MAN(4_S_)]-BMA(3_S_)-NAG(2_S_)-NAG(1_S_)-ASN(332_G_),S MAN 4 C2 C1 BMA 3 O3 C3,S MAN 4 C1 BMA 3 O3 C3 C4,188.448,91.1411,"(['MAN(4_S_)', 'BMA(3_S_)'], [142.95, 119.33])","(['4.S', '3.S'], ['4C1', '4C1'])"
5t3z.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_K_)-[MAN(4_K_)]-BMA(3_K_)-NAG(2_K_)-NAG(1_K_)-ASN(160_G_),K MAN 4 C2 C1 BMA 3 O3 C3,K MAN 4 C1 BMA 3 O3 C3 C4,172.305,103.508,"(['MAN(4_K_)', 'BMA(3_K_)'], [293.4, 273.59])","(['4.K', '3.K'], ['4C1', '4C1'])"
5t3z.pdb,DGalpb1-4DGlcpNAcb1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(8_P_)-[MAN(7_P_)-[GAL(6_P_)-NAG(5_P_)-MAN(4_P_)]-BMA(3_P_)-NAG(2_P_)]-NAG(1_P_)-ASN(276_G_),P MAN 4 C2 C1 BMA 3 O3 C3,P MAN 4 C1 BMA 3 O3 C3 C4,157.766,119.02,"(['MAN(4_P_)', 'BMA(3_P_)'], [302.44, 272.91])","(['4.P', '3.P'], ['4C1', '4C1'])"
5t3z.pdb,DGalpb1-4DGlcpNAcb1-4[DGlcpNAcb1-2]DManpa1-3[DGalpb1-4DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(11_J_)-[GAL(10_J_)-NAG(9_J_)-MAN(8_J_)-[GAL(6_J_)-NAG(5_J_)-[NAG(7_J_)]-MAN(4_J_)]-BMA(3_J_)-NAG(2_J_)]-NAG(1_J_)-ASN(156_G_),J MAN 4 C2 C1 BMA 3 O3 C3,J MAN 4 C1 BMA 3 O3 C3 C4,235.219,90.2506,"(['MAN(4_J_)', 'BMA(3_J_)'], [263.62, 237.7])","(['4.J', '3.J'], ['4C1', '4C1'])"
5t3z.pdb,DGalpb1-4DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,NAG(8_M_)-MAN(7_M_)-[GAL(6_M_)-NAG(5_M_)-MAN(4_M_)]-BMA(3_M_)-NAG(2_M_)-NAG(1_M_)-ASN(197_G_),M MAN 4 C2 C1 BMA 3 O3 C3,M MAN 4 C1 BMA 3 O3 C3 C4,147.087,57.9095,"(['MAN(4_M_)', 'BMA(3_M_)'], [255.34, 205.9])","(['4.M', '3.M'], ['4C1', '4C1'])"
5t3z.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_U_)-[MAN(4_U_)]-BMA(3_U_)-NAG(2_U_)-NAG(1_U_)-ASN(386_G_),U MAN 4 C2 C1 BMA 3 O3 C3,U MAN 4 C1 BMA 3 O3 C3 C4,187.799,66.8211,"(['MAN(4_U_)', 'BMA(3_U_)'], [242.99, 249.55])","(['4.U', '3.U'], ['4C1', '4C1'])"
5t3z.pdb,DManpa1-2DManpa1-3[DManpa1-3DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(7_O_)-MAN(6_O_)-[MAN(5_O_)-MAN(4_O_)]-BMA(3_O_)-NAG(2_O_)-NAG(1_O_)-ASN(262_G_),O MAN 4 C2 C1 BMA 3 O3 C3,O MAN 4 C1 BMA 3 O3 C3 C4,204.586,100.448,"(['MAN(4_O_)', 'BMA(3_O_)'], [223.56, 214.83])","(['4.O', '3.O'], ['4C1', '4C1'])"
6vtt.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_W_)-[MAN(4_W_)]-BMA(3_W_)-NAG(2_W_)-NAG(1_W_)-ASN(156_G_),W MAN 4 C2 C1 BMA 3 O3 C3,W MAN 4 C1 BMA 3 O3 C3 C4,233.70999999999998,167.271,"(['MAN(4_W_)', 'BMA(3_W_)'], [181.65, 170.7])","(['4.W', '3.W'], ['4C1', '4C1'])"
6vtt.pdb,DManpa1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_b_)-[MAN(5_b_)-MAN(4_b_)]-BMA(3_b_)-NAG(2_b_)-NAG(1_b_)-ASN(262_G_),b MAN 4 C2 C1 BMA 3 O3 C3,b MAN 4 C1 BMA 3 O3 C3 C4,223.556,155.069,"(['MAN(4_b_)', 'BMA(3_b_)'], [109.79, 106.98])","(['4.b', '3.b'], ['4C1', '4C1'])"
6vtt.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_T_)-BMA(3_T_)-NAG(2_T_)-NAG(1_T_)-ASN(262_E_),T MAN 4 C2 C1 BMA 3 O3 C3,T MAN 4 C1 BMA 3 O3 C3 C4,240.445,155.507,"(['MAN(4_T_)', 'BMA(3_T_)'], [104.68, 93.27])","(['4.T', '3.T'], ['4C1', '4C1'])"
6vtt.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_O_)-[MAN(4_O_)]-BMA(3_O_)-NAG(2_O_)-NAG(1_O_)-ASN(262_F_),O MAN 4 C2 C1 BMA 3 O3 C3,O MAN 4 C1 BMA 3 O3 C3 C4,260.1812,161.41,"(['MAN(4_O_)', 'BMA(3_O_)'], [105.76, 106.32])","(['4.O', '3.O'], ['4C1', '4C1'])"
6vtt.pdb,DManpa1-3DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_V_)-MAN(4_V_)-[MAN(6_V_)]-BMA(3_V_)-NAG(2_V_)-NAG(1_V_)-ASN(130_G_),V MAN 6 C2 C1 BMA 3 O3 C3,V MAN 6 C1 BMA 3 O3 C3 C4,243.274,123.334,"(['MAN(6_V_)', 'BMA(3_V_)'], [189.51, 174.27])","(['6.V', '3.V'], ['4C1', '4C1'])"
7l8b.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_J_)-[MAN(4_J_)]-BMA(3_J_)-NAG(2_J_)-NAG(1_J_)-ASN(262_C_),J MAN 4 C2 C1 BMA 3 O3 C3,J MAN 4 C1 BMA 3 O3 C3 C4,276.5234,153.165,"(['MAN(4_J_)', 'BMA(3_J_)'], [145.23, 127.16])","(['4.J', '3.J'], ['4C1', '4C1'])"
7l8b.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_e_)-[MAN(4_e_)]-BMA(3_e_)-NAG(2_e_)-NAG(1_e_)-ASN(262_E_),e MAN 4 C2 C1 BMA 3 O3 C3,e MAN 4 C1 BMA 3 O3 C3 C4,209.592,141.126,"(['MAN(4_e_)', 'BMA(3_e_)'], [101.27, 93.89])","(['4.e', '3.e'], ['4C1', '4C1'])"
7l8b.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_U_)-[MAN(4_U_)]-BMA(3_U_)-NAG(2_U_)-NAG(1_U_)-ASN(262_A_),U MAN 4 C2 C1 BMA 3 O3 C3,U MAN 4 C1 BMA 3 O3 C3 C4,195.954,116.199,"(['MAN(4_U_)', 'BMA(3_U_)'], [88.41, 84.24])","(['4.U', '3.U'], ['4C1', '4C1'])"
